"Time","D1 Module A","D2 Module B","D3 Module C","D4 Gate Driver Board","D1 Control Board Temperature","D2 RTD1 Temperature","D3 RTD2 Temperature","D4 RTD3 Temperature","D1 RTD4 Temperature","D2 RTD5 Temperature","D3 Motor Temperature","D4 Torque Shudder","D1 Analog Input 1","D2 Analog Input 2","D3 Analog Input 3","D4 Analog Input 4","D5 Analog Input 5","D6 Analog Input 6","D1 Digital Input 1","D2 Digital Input 2","D3 Digital Input 3","D4 Digital Input 4","D5 Digital Input 5","D6 Digital Input 6","D7 Digital Input 7","D8 Digital Input 8","D1 Motor Angle Electrical","D2 Motor Speed","D3 Electrical Output Frequency","D4 Delta Resolver Filtered","D1 Phase A Current","D2 Phase B Current","D3 Phase C Current","D4 DC Bus Current","D1 DC Bus Voltage","D2 Output Voltage","D3 VAB Vd Voltage","D4 VBC Vq Voltage","D1 Flux Command","D2 Flux Feedback","D3 Id","D4 Iq","D1 Reference Voltage 1 5","D2 Reference Voltage 2 5","D3 Reference Voltage 5 0","D4 Reference Voltage 12 0","D1 VSM State","D2 Inverter State","D3 Relay 1 Status","D3 Relay 2 Status","D3 Relay 3 Status","D3 Relay 4 Status","D3 Relay 5 Status","D3 Relay 6 Status","D4 Inverter Run Mode","D4 Inverter Discharge State","D5 Inverter Command Mode","D6 Inverter Enable State","D6 Inverter Enable Lockout","D7 BMS Active","D7 BMS Torque Limiting","D1 Post Fault Lo","D2 Post Fault Hi","D3 Run Fault Lo","D4 Run Fault Hi","D1 Commanded Torque","D2 Torque Feedback","D3 Power On Timer","D1 Modulation Index","D2 Flux Weakening Output","D3 Id Command","D4 Iq Command","D1 Project Code EEP Ver","D2 SW Version","D3 DateCode MMDD","D4 DateCode YYYY","Torque Command","Speed Command","Inverter Enable","Inverter Discharge","Speed Mode Enable","Torque Limit Command","D1 Parameter Address Command","D3 Data Command","Pack DCL","Pack CCL","High Temperature","Low Temperature","Average Temperature","CRC Checksum","Pack Current","Pack Open Voltage","Pack Inst Voltage","Pack Summed Voltage"
"s","degC","degC","degC","degC","degC","degC","degC","degC","degC","degC","degC","Nm","V","V","V","V","V","V","boolean","boolean","boolean","boolean","boolean","boolean","boolean","boolean","deg","rpm","hz","deg","A","A","A","A","V","V","V","V","Wb","Wb","A","A","V","V","V","V","","","","","","","","","","","","","","","","","","","","Nm","Nm","Sec","","A","A","A","","","","","Nm","rpm","Bit","Bit","Bit","Nm","","","Amps","Amps","Celsius","Celsius","Celsius","","Amps","Volts","Volts","Volts"
"12.122","","","","","","","","","","","","","4.91","2.04","4.92","4.91","4.92","4.937","0","0","0","0","0","0","0","0","145.5","0","0","-26.1","-0.5","-0.7","-0.15","0","237.333","0","0.667","1.067","0.034","21.166","-0.325","-0.025","","","","","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.033","4445.637","0","0","0","0","","","","","","","","","","","","","","","","","","","0","236.7","236.7","236.79"
"12.200","22","22.2","22.1","26.6","26.7","204.3","203.2","-1000","-1000","-1000","26.8","0","4.917","2.04","4.92","4.918","4.928","4.932","0","0","0","0","0","0","0","0","145.367","0","0","-25.8","0.05","0","0.2","0","237.25","0","0.733","0.667","0.034","21.166","0.067","-0.067","1.5","2.5","5.06","13.43","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.017","4445.684","0","0","0","0","16","6592","1301","8217","0","0","0","0","0","0","","","177","31","19","17","18","1912","0","236.7","236.7","236.79"
"12.222","","","","","","","","","","","","","4.91","2.047","4.92","4.92","4.93","4.933","0","0","0","0","0","0","0","0","145.333","0","0","-25.633","-0.2","-0.25","-0.1","0","237.1","0","0.65","0.45","0.034","21.166","-0.367","0.033","","","","","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.033","4445.736","0","0","0","0","","","","","","","","","","","","","","","","","","","0","236.7","236.7","236.79"
"12.300","22","22.2","22.1","26.6","26.7","204.3","203.2","-1000","-1000","-1000","26.8","0","4.913","2.04","4.918","4.918","4.928","4.933","0","0","0","0","0","0","0","0","145.267","0","0","-25.733","0.033","-0.167","-0.067","0","237.217","0","0.7","0.55","0.034","21.166","0.033","-0.117","1.5","2.51","5.06","13.44","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.033","4445.783","0","0","0","0","16","6592","1301","8217","0","0","0","0","0","0","","","","","","","","","0","236.7","236.7","236.79"
"12.322","","","","","","","","","","","","","4.913","2.047","4.92","4.92","4.93","4.93","0","0","0","0","0","0","0","0","145.75","0","0","-25.8","0","0","0.25","0","237.2","0","0.95","0.65","0.034","21.166","-0.233","-0.133","","","","","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.033","4445.835","0","0","0","0","","","","","","","","","","","","","","","","","","","0","236.7","236.7","236.79"
"12.422","22","22.2","22.1","26.7","26.6","204.3","203.2","-1000","-1000","-1000","27","0","4.914","2.04","4.918","4.916","4.928","4.93","0","0","0","0","0","0","0","0","145.925","0","-0.013","-25.813","0.162","0.138","0.05","0","237.238","0","0.75","0.812","0.034","21.166","0.289","0.011","1.5","2.5","5.06","13.43","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.022","4445.899","0","0","0","0","16","6592","1301","8217","0","0","0","0","0","0","","","177","31","19","17","18","1912","0","236.7","236.7","236.79"
"12.522","22","22.2","22.1","26.6","26.7","204.3","203.2","-1000","-1000","-1000","26.8","0","4.917","2.042","4.916","4.917","4.928","4.93","0","0","0","0","0","0","0","0","145.8","0","0","-25.825","-0.013","-0.075","-0.025","0","233.338","0","0.975","1.062","0.034","21.166","-0.078","-0.067","1.5","2.5","5.06","13.57","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.044","4445.998","0","0","0","0","16","6592","1301","8217","0","0","0","0","0","0","","","177","31","19","17","18","1912","0","236.7","236.7","236.785"
"12.622","22","22.2","22.1","26.6","26.7","204.3","203.2","-1000","-1000","-1000","26.7","0","4.916","2.041","4.918","4.918","4.927","4.931","0","0","0","0","0","0","0","0","145.625","0","0","-25.825","0.05","0.125","-0.037","0","221.538","0","0.788","0.662","0.034","21.166","0.067","0","1.51","2.5","5.05","13.6","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4446.097","0","0","0","0","16","6592","1301","8217","0","0","0","0","0","0","","","","","","","","","0","236.7","236.7","236.79"
"12.722","22","22.2","22.1","26.7","26.7","204.3","203.2","-1000","-1000","-1000","27.1","0","4.912","2.043","4.919","4.92","4.929","4.936","0","0","0","0","0","0","0","0","145.675","0.125","0","-25.925","-0.075","0.125","-0.225","0","208.611","0","0.778","0.767","0.034","21.166","0.19","0.05","1.5","2.5","5.05","13.59","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.02","4446.202","0","0","0","0","16","6592","1301","8217","0","0","0","0","0","0","","","","","","","","","0","236.7","236.7","236.79"
"12.822","22","22.2","22.1","26.7","26.7","204.3","203.2","-1000","-1000","-1000","26.8","0","4.913","2.04","4.918","4.919","4.93","4.931","0","0","0","0","0","0","0","0","145.71","0","0","-26.2","0.14","0.19","0.12","0","196.42","0","0.57","0.86","0.034","21.166","0.4","0.078","1.51","2.5","5.06","13.59","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.022","4446.306","0","0","0","0","16","6592","1301","8217","0","0","0","0","0","0","","","177","31","19","17","18","1912","0","236.7","236.7","236.79"
"12.922","22","22.2","22.1","26.6","26.6","204.3","203.2","-1000","-1000","-1000","26.7","0","4.911","2.04","4.915","4.919","4.927","4.93","0","0","0","0","0","0","0","0","145.967","0","0","-26.389","-0.044","-0.056","0.111","0","186.156","0","0.822","0.678","0.034","21.166","-0.089","-0.033","1.51","2.5","5.05","13.61","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.02","4446.406","0","0","0","0","16","6592","1301","8217","0","0","0","0","0","0","","","177","31","19","17","18","1912","0","236.7","236.7","236.79"
"13.022","22","22.2","22.1","26.7","26.7","204.3","203.2","-1000","-1000","-1000","26.8","0","4.911","2.042","4.92","4.916","4.93","4.933","0","0","0","0","0","0","0","0","145.738","0","0","-26.812","0.3","0.356","0.278","0","174.956","0","0.556","0.7","0.034","21.166","0.58","-0.01","1.5","2.5","5.06","13.58","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4446.502","0","0","0","0","16","6592","1301","8217","0","0","0","0","0","0","","","177","31","19","17","18","1912","0","236.7","236.7","236.79"
"13.122","22","22.3","22.1","26.7","26.7","204.3","203.2","-1000","-1000","-1000","26.8","0","4.913","2.042","4.92","4.918","4.93","4.931","0","0","0","0","0","0","0","0","145.656","0.111","0","-27.478","0.05","-0.062","0.05","0","164.838","0","0.825","0.713","0.034","21.166","-0.033","-0.156","1.51","2.5","5.05","13.61","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.067","4446.601","0","0","0","0","16","6592","1301","8217","0","0","0","0","0","0","","","177","31","19","17","18","1912","0","236.7","236.7","236.79"
"13.222","22","22.2","22.1","26.7","26.6","204.3","203.2","-1000","-1000","-1000","27.1","0","4.912","2.043","4.92","4.918","4.928","4.932","0","0","0","0","0","0","0","0","145.825","0.125","0","-28.288","0.163","-0.063","-0.075","0","154.513","0","0.6","0.525","0.034","21.166","0.044","-0.089","1.5","2.5","5.05","13.55","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.022","4446.7","0","0","0","0","16","6592","1301","8217","0","0","0","0","0","0","","","177","31","19","17","18","1912","0","236.7","236.7","236.79"
"13.322","22","22.2","22.1","26.6","26.7","204.3","203.2","-1000","-1000","-1000","26.8","0","4.912","2.04","4.92","4.919","4.927","4.934","0","0","0","0","0","0","0","0","145.6","0","0","-28.688","-0.075","0.087","0.062","0","144.838","0","0.625","0.562","0.034","21.166","0.033","0.044","1.5","2.51","5.05","13.64","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.033","4446.799","0","0","0","0","16","6592","1301","8217","0","0","0","0","0","0","","","177","31","19","17","18","1912","0","236.7","236.7","236.79"
"13.422","22","22.3","22.1","26.7","26.7","204.3","203.2","-1000","-1000","-1000","27.1","0","4.913","2.041","4.92","4.916","4.926","4.936","0","0","0","0","0","0","0","0","145.4","0","0","-28.517","-0.117","-0.317","0.05","0","134.833","0","0.967","0.617","0.034","21.166","-0.375","-0.1","","","","","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.038","4446.901","0","0","0","0","","","","","0","0","0","0","0","0","","","","","","","","","0","236.7","236.7","236.79"
"13.522","22","22.3","22.1","26.7","26.7","204.3","203.2","-1000","-1000","-1000","26.7","0","4.913","2.04","4.917","4.917","4.929","4.933","0","0","0","0","0","0","0","0","145.488","0","0","-29.012","-0.212","-0.175","-0.087","0","126.675","0","0.713","0.675","0.034","21.166","-0.356","0.011","1.5","2.5","5.06","13.61","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.022","4446.997","0","0","0","0","16","6592","1301","8217","0","0","0","0","0","0","","","177","31","19","17","18","1912","0","236.7","236.7","236.79"
"13.622","22","22.2","22.1","26.6","26.7","204.3","203.2","-1000","-1000","-1000","26.8","0","4.913","2.04","4.918","4.918","4.926","4.93","0","0","0","0","0","0","0","0","145.725","0","0","-29.65","0.238","0.287","0.288","0","117.41","0","0.63","0.6","0.034","21.166","0.32","0.02","1.5","2.5","5.05","13.58","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.02","4447.102","0","0","0","0","16","6592","1301","8217","0","0","0","0","0","0","","","177","31","19","17","18","1912","0","236.7","236.7","236.79"
"13.722","22","22.2","22.1","26.6","26.7","204.3","203.2","-1000","-1000","-1000","27","0","4.914","2.041","4.917","4.915","4.927","4.931","0","0","0","0","0","0","0","0","145.88","0","0","-30.07","0.01","-0.11","0","0","109.1","0","0.656","0.489","0.034","21.166","0.011","-0.067","1.51","2.5","5.06","13.59","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.033","4447.206","0","0","0","0","16","6592","1301","8217","0","0","0","0","0","0","","","177","31","19","17","18","1912","0","236.7","236.7","236.79"
"13.822","22","22.2","22.1","26.6","26.7","204.3","203.2","-1000","-1000","-1000","26.8","0","4.912","2.04","4.917","4.92","4.93","4.933","0","0","0","0","0","0","0","0","145.878","0","0","-30.656","0.1","-0.167","-0.056","0","101.822","0","0.578","0.378","0.034","21.166","-0.04","-0.1","1.51","2.5","5.05","13.61","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.04","4447.306","0","0","0","0","16","6592","1301","8217","0","0","0","0","0","0","","","177","31","19","17","18","1912","0","236.7","236.7","236.79"
"13.922","22","22.2","22.1","26.6","26.7","204.3","203.2","-1000","-1000","-1000","26.8","0","4.911","2.04","4.92","4.918","4.928","4.931","0","0","0","0","0","0","0","0","145.8","0","0","-30.911","-0.267","-0.111","-0.122","0","95.167","0","0.778","0.6","0.034","21.166","-0.19","0.04","1.51","2.5","5.06","13.6","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.033","4447.402","0","0","0","0","16","6592","1301","8217","0","0","0","0","0","0","","","177","31","19","17","18","1912","0","236.7","236.7","236.79"
"14.022","22","22.2","22.1","26.6","26.7","204.3","203.2","-1000","-1000","-1000","26.8","0","4.912","2.042","4.92","4.916","4.924","4.932","0","0","0","0","0","0","0","0","145.556","0","0","-30.978","0.012","-0.012","0.075","0","89.35","0","0.55","0.713","0.034","21.166","0.133","0","1.5","2.5","5.06","13.61","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4447.501","0","0","0","0","16","6592","1301","8217","0","0","0","0","0","0","","","177","31","19","17","18","1912","0","236.7","236.7","236.79"
"14.122","22","22.3","22","26.6","26.7","204.3","203.2","-1000","-1000","-1000","27","0","4.916","2.046","4.92","4.917","4.929","4.93","0","0","0","0","0","0","0","0","145.475","0","-0.013","-30.85","0.05","0.013","0.062","0","83.9","0","0.812","0.587","0.034","21.166","0.144","-0.078","1.5","2.5","5.06","13.6","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.022","4447.6","0","0","0","0","16","6592","1301","8217","0","0","0","0","0","0","","","177","31","19","17","18","1912","0","236.7","236.7","236.79"
"14.222","22","22.2","22.1","26.7","26.6","204.3","203.2","-1000","-1000","-1000","26.8","0","4.91","2.041","4.918","4.914","4.929","4.931","0","0","0","0","0","0","0","0","145.562","0","0","-30.888","0.012","-0.025","0.013","0","79","0","0.662","0.587","0.034","21.166","-0.056","-0.056","1.5","2.5","5.05","13.6","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.022","4447.699","0","0","0","0","16","6592","1301","8217","0","0","0","0","0","0","","","177","31","19","17","18","1912","0","236.7","236.7","236.79"
"14.322","22","22.3","22.1","26.7","26.7","204.3","203.2","-1000","-1000","-1000","26.8","0","4.914","2.042","4.92","4.914","4.924","4.931","0","0","0","0","0","0","0","0","145.637","0","0","-31.162","-0.037","-0.013","0.137","0","74.538","0","0.763","0.587","0.034","21.166","-0.022","-0.089","1.5","2.5","5.06","13.59","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.011","4447.798","0","0","0","0","16","6592","1301","8217","0","0","0","0","0","0","","","177","31","19","17","18","1912","0","236.7","236.7","236.79"
"14.422","22","22.2","22.1","26.6","26.6","204.3","203.2","-1000","-1000","-1000","27","0","4.916","2.042","4.917","4.92","4.93","4.933","0","0","0","0","0","0","0","0","145.688","0","0","-31.45","0.1","0.2","0.175","0","70.487","0","0.763","0.525","0.034","21.166","0.178","0.122","1.5","2.5","5.06","13.61","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.044","4447.897","0","0","0","0","16","6592","1301","8217","0","0","0","0","0","0","","","177","31","19","17","18","1912","0","236.7","236.7","236.79"
"14.522","22","22.2","22.1","26.7","26.7","204.3","203.2","-1000","-1000","-1000","26.7","0","4.912","2.04","4.919","4.913","4.924","4.933","0","0","0","0","0","0","0","0","145.787","0","-0.013","-31.775","0.088","-0.138","-0.125","0","66.867","0","0.756","0.711","0.034","21.166","0.05","-0.1","1.5","2.5","5.05","13.58","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.01","4448.002","0","0","0","0","16","6592","1301","8217","0","0","0","0","0","0","","","177","31","19","17","18","1912","0","236.7","236.7","236.79"
"14.622","22","22.2","22.1","26.6","26.7","204.3","203.2","-1000","-1000","-1000","26.7","0","4.915","2.04","4.918","4.917","4.93","4.932","0","0","0","0","0","0","0","0","145.85","0","-0.01","-31.97","-0.06","-0.08","0","0","63.53","0","0.74","0.62","0.034","21.166","-0.089","0","1.51","2.51","5.06","13.59","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4448.106","0","0","0","0","16","6592","1301","8217","0","0","0","0","0","0","","","177","31","19","17","18","1912","0","236.7","236.7","236.79"
"14.722","22","22.2","22.1","26.6","26.7","204.3","203.2","-1000","-1000","-1000","26.7","0","4.915","2.041","4.918","4.916","4.926","4.934","0","0","0","0","0","0","0","0","145.933","0","0","-31.933","-0.089","-0.156","-0.044","0","60.444","0","0.733","0.333","0.034","21.166","-0.211","-0.067","1.5","2.5","5.06","13.6","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.02","4448.206","0","0","0","0","16","6592","1301","8217","0","0","0","0","0","0","","","177","31","19","17","18","1912","0","236.7","236.7","236.79"
"14.822","22","22.2","22.1","26.7","26.7","204.3","203.2","-1000","-1000","-1000","27.1","0","4.912","2.044","4.92","4.918","4.927","4.934","0","0","0","0","0","0","0","0","146.144","0","0","-32.067","0.044","0.111","0.022","0","57.856","0","0.411","0.422","0.034","21.166","0.18","0.11","1.51","2.5","5.05","13.59","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.056","4448.302","0","0","0","0","16","6592","1301","8217","0","0","0","0","0","0","","","177","31","19","17","18","1912","0","236.7","236.7","236.79"
"14.922","22","22.2","22.1","26.7","26.7","204.3","203.2","-1000","-1000","-1000","26.7","0","4.91","2.04","4.919","4.916","4.924","4.932","0","0","0","0","0","0","0","0","145.933","0","0","-32.389","0.175","0.1","-0.113","0","55.412","0","0.6","0.625","0.034","21.166","0.233","-0.022","1.5","2.5","5.06","13.57","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.022","4448.401","0","0","0","0","16","6592","1301","8217","0","0","0","0","0","0","","","177","31","19","17","18","1912","0","236.7","236.7","236.79"
"15.022","22","22.3","22.1","26.7","26.7","204.3","203.2","-1000","-1000","-1000","26.7","0","4.912","2.042","4.918","4.919","4.929","4.932","0","0","0","0","0","0","0","0","145.725","0","0","-32.45","-0.038","0.087","-0.163","0","53.075","0","0.675","0.438","0.034","21.166","0.222","0.022","1.5","2.5","5.05","13.61","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.011","4448.5","0","0","0","0","16","6592","1301","8217","0","0","0","0","0","0","","","","","","","","","0","236.7","236.7","236.79"
"15.122","22","22.2","22.1","26.6","26.8","204.3","203.2","-1000","-1000","-1000","27.4","0","4.911","2.047","4.92","4.917","4.928","4.93","0","0","0","0","0","0","0","0","145.775","0","0","-32.325","-0.05","-0.1","0.113","0","50.7","0","0.662","0.7","0.034","21.166","-0.111","-0.056","1.5","2.5","5.05","13.59","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.011","4448.599","0","0","0","0","16","6592","1301","8217","0","0","0","0","0","0","","","","","","","","","0","236.7","236.7","236.79"
"15.222","22","22.2","22.1","26.7","26.7","204.3","203.2","-1000","-1000","-1000","26.7","0","4.91","2.04","4.92","4.919","4.929","4.932","0","0","0","0","0","0","0","0","145.75","0","0","-32.287","0","-0.175","0.125","0","48.625","0","0.637","0.675","0.034","21.166","-0.144","-0.067","1.5","2.5","5.06","13.53","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.022","4448.698","0","0","0","0","16","6592","1301","8217","0","0","0","0","0","0","","","","","","","","","0","236.7","236.7","236.79"
"15.322","22","22.2","22.1","26.7","26.7","204.3","203.2","-1000","-1000","-1000","26.6","0","4.91","2.041","4.917","4.917","4.929","4.931","0","0","0","0","0","0","0","0","145.887","0","-0.013","-32.55","0.1","-0.013","0.075","0","46.45","0","0.675","0.375","0.034","21.166","0.167","-0.089","1.5","2.5","5.05","13.59","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.033","4448.797","0","0","0","0","16","6592","1301","8217","0","0","0","0","0","0","","","177","31","19","17","18","1912","0","236.7","236.7","236.79"
"15.422","22","22.2","22.1","26.6","26.7","204.3","203.2","-1000","-1000","-1000","27","0","4.912","2.043","4.918","4.92","4.93","4.931","0","0","0","0","0","0","0","0","145.838","0","0","-32.75","0.013","0.125","0.112","0","44.478","0","0.778","0.556","0.034","21.166","0.08","0.01","1.5","2.5","5.06","13.58","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.01","4448.902","0","0","0","0","16","6592","1301","8217","0","0","0","0","0","0","","","177","31","19","17","18","1912","0","236.7","236.7","236.79"
"15.522","22","22.2","22.1","26.6","26.6","204.3","203.2","-1000","-1000","-1000","27.1","0","4.913","2.043","4.92","4.916","4.926","4.931","0","0","0","0","0","0","0","0","145.65","0","-0.01","-32.89","0.11","-0.01","-0.21","0","42.41","0","0.81","0.63","0.034","21.166","0.144","-0.078","1.51","2.51","5.05","13.58","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.022","4449.006","0","0","0","0","16","6592","1301","8217","0","0","0","0","0","0","","","177","31","19","17","18","1912","0","236.7","236.7","236.79"
"15.622","22","22.2","22","26.7","26.6","204.3","203.2","-1000","-1000","-1000","27.1","0","4.914","2.043","4.918","4.916","4.926","4.932","0","0","0","0","0","0","0","0","145.656","0.111","0","-32.744","-0.1","0.011","0.033","0","40.567","0","0.578","0.611","0.034","21.166","-0.11","0.01","1.5","2.5","5.06","13.59","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.01","4449.106","0","0","0","0","16","6592","1301","8217","0","0","0","0","0","0","","","177","31","19","17","18","1912","0","236.7","236.7","236.79"
"15.722","22","22.2","22.1","26.6","26.6","204.3","203.2","-1000","-1000","-1000","26.7","0","4.914","2.04","4.92","4.917","4.929","4.934","0","0","0","0","0","0","0","0","145.644","0","0","-32.756","0.067","0.122","0.244","0","38.722","0","0.611","0.733","0.034","21.166","0.09","0.01","1.5","2.5","5.05","13.59","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.011","4449.202","0","0","0","0","16","6592","1301","8217","0","0","0","0","0","0","","","177","31","19","17","18","1912","0","236.7","236.7","236.79"
"15.822","21.9","22.2","22.1","26.6","26.6","204.3","203.2","-1000","-1000","-1000","27","0","4.91","2.04","4.917","4.916","4.928","4.933","0","0","0","0","0","0","0","0","145.856","0","0","-32.989","-0.1","0","-0.075","0","37.138","0","0.775","0.5","0.034","21.166","-0.078","0.044","1.5","2.51","5.06","13.59","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.022","4449.301","0","0","0","0","16","6592","1301","8217","0","0","0","0","0","0","","","177","31","19","17","18","1912","0","236.7","236.7","236.79"
"15.922","22","22.2","22.1","26.7","26.7","204.3","203.2","-1000","-1000","-1000","26.7","0","4.911","2.042","4.919","4.918","4.928","4.932","0","0","0","0","0","0","0","0","145.9","0","0","-33.425","-0.05","0.037","0.212","0","35.7","0","0.575","0.225","0.034","21.166","0.178","0.033","1.5","2.5","5.05","13.6","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.011","4449.4","0","0","0","0","16","6592","1301","8217","0","0","0","0","0","0","","","177","31","19","17","18","1912","0","236.7","236.7","236.79"
"16.022","22","22.2","22.1","26.7","26.6","204.3","203.2","-1000","-1000","-1000","26.7","0","4.911","2.04","4.92","4.918","4.928","4.932","0","0","0","0","0","0","0","0","145.963","0","0","-33.262","-0.162","-0.1","-0.137","0","34.038","0","0.7","0.237","0.034","21.166","-0.233","-0.022","1.5","2.5","5.05","13.58","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4449.499","0","0","0","0","16","6592","1301","8217","0","0","0","0","0","0","","","","","","","","","0","236.7","236.7","236.79"
"16.122","22","22.2","22.1","26.6","26.7","204.3","203.2","-1000","-1000","-1000","26.7","0","4.913","2.04","4.917","4.919","4.929","4.93","0","0","0","0","0","0","0","0","146.15","0","0","-33.188","-0.062","-0.125","0.012","0","32.613","0","0.512","0.537","0.034","21.166","-0.256","-0.078","1.5","2.5","5.05","13.6","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.022","4449.598","0","0","0","0","16","6592","1301","8217","0","0","0","0","0","0","","","177","31","19","17","18","1912","0","236.7","236.7","236.79"
"16.222","22","22.2","22.1","26.6","26.7","204.3","203.2","-1000","-1000","-1000","26.8","0","4.913","2.044","4.918","4.914","4.927","4.934","0","0","0","0","0","0","0","0","146.05","0","-0.013","-33.125","-0.012","0.113","0.137","0","31.113","0","0.6","0.512","0.034","21.166","0.122","0.056","1.5","2.5","5.06","13.59","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.033","4449.697","0","0","0","0","16","6592","1301","8217","0","0","0","0","0","0","","","177","31","19","17","18","1912","0","236.7","236.7","236.79"
"16.322","22","22.2","22.1","26.6","26.7","204.3","203.2","-1000","-1000","-1000","27","0","4.91","2.041","4.919","4.916","4.927","4.93","0","0","0","0","0","0","0","0","145.862","0","0","-33.288","-0.144","-0.211","-0.033","0","29.8","0","0.733","0.589","0.034","21.166","-0.333","-0.044","1.5","2.5","5.06","13.6","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.01","4449.802","0","0","0","0","16","6592","1301","8217","0","0","0","0","0","0","","","177","31","19","17","18","1912","0","236.7","236.7","236.79"
"16.422","22","22.3","22.1","26.7","26.7","204.3","203.2","-1000","-1000","-1000","27.1","0","4.914","2.042","4.919","4.914","4.927","4.93","0","0","0","0","0","0","0","0","145.7","0","0","-33.52","-0.04","-0.1","-0.11","0","28.41","0","0.57","0.56","0.034","21.166","0.02","0.03","1.5","2.5","5.06","13.595","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.011","4449.906","0","0","0","0","16","6592","1301","8217","0","0","0","0","0","0","","","177","31","19","17","18","1912","0","236.7","236.7","236.79"
"16.522","22","22.3","22.1","26.7","26.7","204.3","203.2","-1000","-1000","-1000","26.7","0","4.914","2.04","4.918","4.918","4.928","4.93","0","0","0","0","0","0","0","0","145.744","0","0","-33.367","-0.1","-0.356","-0.011","0","27.156","0","0.789","0.389","0.034","21.166","-0.467","-0.2","1.5","2.5","5.06","13.59","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.06","4450.006","0","0","0","0","16","6592","1301","8217","0","0","0","0","0","0","","","177","31","19","17","18","1912","","","",""
